colour	order	level	x	y	piece	group
#336A98	14	14	-1.77551020408163	-2.328097028285	9	-1-009
#336A98	14	14	-1.89795918367347	-2.2797619047619	9	-1-009
#336A98	14	14	-1.93229166666667	-2.26530612244898	9	-1-009
#336A98	14	14	-2.02040816326531	-2.22614323507181	9	-1-009
#336A98	14	14	-2.14285714285714	-2.16832010582011	9	-1-009
#336A98	14	14	-2.19378306878307	-2.14285714285714	9	-1-009
#336A98	14	14	-2.26530612244898	-2.10499199679872	9	-1-009
#336A98	14	14	-2.38775510204082	-2.03656462585034	9	-1-009
#336A98	14	14	-2.41522108843537	-2.02040816326531	9	-1-009
#336A98	14	14	-2.51020408163265	-1.96104379251701	9	-1-009
#336A98	14	14	-2.60633300939423	-1.89795918367347	9	-1-009
#336A98	14	14	-2.63265306122449	-1.87953514739229	9	-1-009
#336A98	14	14	-2.75510204081633	-1.78973922902494	9	-1-009
#336A98	14	14	-2.77366163856847	-1.77551020408163	9	-1-009
#336A98	14	14	-2.87755102040816	-1.69017249757046	9	-1-009
#336A98	14	14	-2.92084750566893	-1.6530612244898	9	-1-009
#336A98	14	14	-3	-1.57999738356881	9	-1-009
#336A98	14	14	-3	1.57999738356881	10	-1-010
#336A98	14	14	-2.92084750566893	1.6530612244898	10	-1-010
#336A98	14	14	-2.87755102040816	1.69017249757046	10	-1-010
#336A98	14	14	-2.77366163856847	1.77551020408163	10	-1-010
#336A98	14	14	-2.75510204081633	1.78973922902494	10	-1-010
#336A98	14	14	-2.63265306122449	1.87953514739229	10	-1-010
#336A98	14	14	-2.60633300939423	1.89795918367347	10	-1-010
#336A98	14	14	-2.51020408163265	1.96104379251701	10	-1-010
#336A98	14	14	-2.41522108843537	2.02040816326531	10	-1-010
#336A98	14	14	-2.38775510204082	2.03656462585034	10	-1-010
#336A98	14	14	-2.26530612244898	2.10499199679872	10	-1-010
#336A98	14	14	-2.19378306878307	2.14285714285714	10	-1-010
#336A98	14	14	-2.14285714285714	2.16832010582011	10	-1-010
#336A98	14	14	-2.02040816326531	2.22614323507181	10	-1-010
#336A98	14	14	-1.93229166666667	2.26530612244898	10	-1-010
#336A98	14	14	-1.89795918367347	2.2797619047619	10	-1-010
#336A98	14	14	-1.77551020408163	2.328097028285	10	-1-010
#336A98	14	14	-1.6530612244898	2.37320981023989	10	-1-010
#336A98	14	14	-1.61054421768708	2.38775510204082	10	-1-010
#336A98	14	14	-1.53061224489796	2.41373299319728	10	-1-010
#336A98	14	14	-1.40816326530612	2.45046768707483	10	-1-010
#336A98	14	14	-1.28571428571429	2.48414115646259	10	-1-010
#336A98	14	14	-1.18146258503402	2.51020408163265	10	-1-010
#336A98	14	14	-1.16326530612245	2.51453676708779	10	-1-010
#336A98	14	14	-1.04081632653061	2.54077583414318	10	-1-010
#336A98	14	14	-0.918367346938775	2.56409944930353	10	-1-010
#336A98	14	14	-0.795918367346939	2.58450761256884	10	-1-010
#336A98	14	14	-0.673469387755102	2.6020003239391	10	-1-010
#336A98	14	14	-0.551020408163265	2.61657758341432	10	-1-010
#336A98	14	14	-0.428571428571429	2.62823939099449	10	-1-010
#336A98	14	14	-0.366780045351473	2.63265306122449	10	-1-010
#336A98	14	14	-0.306122448979592	2.63678880643166	10	-1-010
#336A98	14	14	-0.183673469387755	2.64235466914038	10	-1-010
#336A98	14	14	-0.0612244897959187	2.64513760049474	10	-1-010
#336A98	14	14	0.0612244897959182	2.64513760049474	10	-1-010
#336A98	14	14	0.183673469387755	2.64235466914038	10	-1-010
#336A98	14	14	0.306122448979592	2.63678880643166	10	-1-010
#336A98	14	14	0.366780045351474	2.63265306122449	10	-1-010
#336A98	14	14	0.428571428571428	2.62823939099449	10	-1-010
#336A98	14	14	0.551020408163265	2.61657758341432	10	-1-010
#336A98	14	14	0.673469387755102	2.6020003239391	10	-1-010
#336A98	14	14	0.795918367346939	2.58450761256884	10	-1-010
#336A98	14	14	0.918367346938775	2.56409944930353	10	-1-010
#336A98	14	14	1.04081632653061	2.54077583414318	10	-1-010
#336A98	14	14	1.16326530612245	2.51453676708779	10	-1-010
#336A98	14	14	1.18146258503402	2.51020408163265	10	-1-010
#336A98	14	14	1.28571428571429	2.48414115646259	10	-1-010
#336A98	14	14	1.40816326530612	2.45046768707483	10	-1-010
#336A98	14	14	1.53061224489796	2.41373299319728	10	-1-010
#336A98	14	14	1.61054421768708	2.38775510204082	10	-1-010
#336A98	14	14	1.6530612244898	2.37320981023989	10	-1-010
#336A98	14	14	1.77551020408163	2.328097028285	10	-1-010
#336A98	14	14	1.89795918367347	2.2797619047619	10	-1-010
#336A98	14	14	1.93229166666667	2.26530612244898	10	-1-010
#336A98	14	14	2.02040816326531	2.22614323507181	10	-1-010
#336A98	14	14	2.14285714285714	2.16832010582011	10	-1-010
#336A98	14	14	2.19378306878307	2.14285714285714	10	-1-010
#336A98	14	14	2.26530612244898	2.10499199679872	10	-1-010
#336A98	14	14	2.38775510204082	2.03656462585034	10	-1-010
#336A98	14	14	2.41522108843537	2.02040816326531	10	-1-010
#336A98	14	14	2.51020408163265	1.96104379251701	10	-1-010
#336A98	14	14	2.60633300939423	1.89795918367347	10	-1-010
#336A98	14	14	2.63265306122449	1.87953514739229	10	-1-010
#336A98	14	14	2.75510204081633	1.78973922902494	10	-1-010
#336A98	14	14	2.77366163856847	1.77551020408163	10	-1-010
#336A98	14	14	2.87755102040816	1.69017249757046	10	-1-010
#336A98	14	14	2.92084750566893	1.6530612244898	10	-1-010
#336A98	14	14	3	1.57999738356881	10	-1-010
#3875A7	16	16	3	-1.87012471655329	11	-1-011
#3875A7	16	16	2.96520691609977	-1.89795918367347	11	-1-011
#3875A7	16	16	2.87755102040816	-1.96370110544218	11	-1-011
#3875A7	16	16	2.79865424430642	-2.02040816326531	11	-1-011
#3875A7	16	16	2.75510204081633	-2.04986994797919	11	-1-011
#3875A7	16	16	2.63265306122449	-2.12910164065626	11	-1-011
#3875A7	16	16	2.61038224813735	-2.14285714285714	11	-1-011
#3875A7	16	16	2.51020408163265	-2.20129440665155	11	-1-011
#3875A7	16	16	2.39498299319728	-2.26530612244898	11	-1-011
#3875A7	16	16	2.38775510204082	-2.26911027568922	11	-1-011
#3875A7	16	16	2.26530612244898	-2.33033476548514	11	-1-011
#3875A7	16	16	2.14408541194256	-2.38775510204082	11	-1-011
#3875A7	16	16	2.14285714285714	-2.38830782312925	11	-1-011
#3875A7	16	16	2.02040816326531	-2.44034863945578	11	-1-011
#3875A7	16	16	1.89795918367347	-2.48932823129252	11	-1-011
#3875A7	16	16	1.84229024943311	-2.51020408163265	11	-1-011
#3875A7	16	16	1.77551020408163	-2.53405409782961	11	-1-011
#3875A7	16	16	1.6530612244898	-2.57487042436022	11	-1-011
#3875A7	16	16	1.53061224489796	-2.61277129899579	11	-1-011
#3875A7	16	16	1.46102607709751	-2.63265306122449	11	-1-011
#3875A7	16	16	1.40816326530612	-2.64707019171305	11	-1-011
#3875A7	16	16	1.28571428571429	-2.67768243661101	11	-1-011
#3875A7	16	16	1.16326530612245	-2.70551175015461	11	-1-011
#3875A7	16	16	1.04081632653061	-2.73055813234385	11	-1-011
#3875A7	16	16	0.918367346938775	-2.75282158317873	11	-1-011
#3875A7	16	16	0.904033041788142	-2.75510204081633	11	-1-011
#3875A7	16	16	0.795918367346939	-2.77155427388347	11	-1-011
#3875A7	16	16	0.673469387755102	-2.78752587991718	11	-1-011
#3875A7	16	16	0.551020408163265	-2.80083555161195	11	-1-011
#3875A7	16	16	0.428571428571428	-2.81148328896776	11	-1-011
#3875A7	16	16	0.306122448979592	-2.81946909198462	11	-1-011
#3875A7	16	16	0.183673469387755	-2.82479296066253	11	-1-011
#3875A7	16	16	0.0612244897959182	-2.82745489500148	11	-1-011
#3875A7	16	16	-0.0612244897959187	-2.82745489500148	11	-1-011
#3875A7	16	16	-0.183673469387755	-2.82479296066253	11	-1-011
#3875A7	16	16	-0.306122448979592	-2.81946909198462	11	-1-011
#3875A7	16	16	-0.428571428571429	-2.81148328896776	11	-1-011
#3875A7	16	16	-0.551020408163265	-2.80083555161195	11	-1-011
#3875A7	16	16	-0.673469387755102	-2.78752587991718	11	-1-011
#3875A7	16	16	-0.795918367346939	-2.77155427388347	11	-1-011
#3875A7	16	16	-0.904033041788142	-2.75510204081633	11	-1-011
#3875A7	16	16	-0.918367346938775	-2.75282158317873	11	-1-011
#3875A7	16	16	-1.04081632653061	-2.73055813234385	11	-1-011
#3875A7	16	16	-1.16326530612245	-2.70551175015461	11	-1-011
#3875A7	16	16	-1.28571428571429	-2.67768243661101	11	-1-011
#3875A7	16	16	-1.40816326530612	-2.64707019171305	11	-1-011
#3875A7	16	16	-1.46102607709751	-2.63265306122449	11	-1-011
#3875A7	16	16	-1.53061224489796	-2.61277129899579	11	-1-011
#3875A7	16	16	-1.6530612244898	-2.57487042436022	11	-1-011
#3875A7	16	16	-1.77551020408163	-2.53405409782961	11	-1-011
#3875A7	16	16	-1.84229024943311	-2.51020408163265	11	-1-011
#3875A7	16	16	-1.89795918367347	-2.48932823129252	11	-1-011
#3875A7	16	16	-2.02040816326531	-2.44034863945578	11	-1-011
#3875A7	16	16	-2.14285714285714	-2.38830782312925	11	-1-011
#3875A7	16	16	-2.14408541194256	-2.38775510204082	11	-1-011
#3875A7	16	16	-2.26530612244898	-2.33033476548514	11	-1-011
#3875A7	16	16	-2.38775510204082	-2.26911027568922	11	-1-011
#3875A7	16	16	-2.39498299319728	-2.26530612244898	11	-1-011
#3875A7	16	16	-2.51020408163265	-2.20129440665155	11	-1-011
#3875A7	16	16	-2.61038224813735	-2.14285714285714	11	-1-011
#3875A7	16	16	-2.63265306122449	-2.12910164065626	11	-1-011
#3875A7	16	16	-2.75510204081633	-2.04986994797919	11	-1-011
#3875A7	16	16	-2.79865424430642	-2.02040816326531	11	-1-011
#3875A7	16	16	-2.87755102040816	-1.96370110544218	11	-1-011
#3875A7	16	16	-2.96520691609977	-1.89795918367347	11	-1-011
#3875A7	16	16	-3	-1.87012471655329	11	-1-011
#3875A7	16	16	-3	1.87012471655329	12	-1-012
#3875A7	16	16	-2.96520691609977	1.89795918367347	12	-1-012
#3875A7	16	16	-2.87755102040816	1.96370110544218	12	-1-012
#3875A7	16	16	-2.79865424430642	2.02040816326531	12	-1-012
#3875A7	16	16	-2.75510204081633	2.04986994797919	12	-1-012
#3875A7	16	16	-2.63265306122449	2.12910164065626	12	-1-012
#3875A7	16	16	-2.61038224813735	2.14285714285714	12	-1-012
#3875A7	16	16	-2.51020408163265	2.20129440665155	12	-1-012
#3875A7	16	16	-2.39498299319728	2.26530612244898	12	-1-012
#3875A7	16	16	-2.38775510204082	2.26911027568922	12	-1-012
#3875A7	16	16	-2.26530612244898	2.33033476548514	12	-1-012
#3875A7	16	16	-2.14408541194256	2.38775510204082	12	-1-012
#3875A7	16	16	-2.14285714285714	2.38830782312925	12	-1-012
#3875A7	16	16	-2.02040816326531	2.44034863945578	12	-1-012
#3875A7	16	16	-1.89795918367347	2.48932823129252	12	-1-012
#3875A7	16	16	-1.84229024943311	2.51020408163265	12	-1-012
#3875A7	16	16	-1.77551020408163	2.53405409782961	12	-1-012
#3875A7	16	16	-1.6530612244898	2.57487042436022	12	-1-012
#3875A7	16	16	-1.53061224489796	2.61277129899579	12	-1-012
#3875A7	16	16	-1.46102607709751	2.63265306122449	12	-1-012
#3875A7	16	16	-1.40816326530612	2.64707019171305	12	-1-012
#3875A7	16	16	-1.28571428571429	2.67768243661101	12	-1-012
#3875A7	16	16	-1.16326530612245	2.70551175015461	12	-1-012
#3875A7	16	16	-1.04081632653061	2.73055813234385	12	-1-012
#3875A7	16	16	-0.918367346938775	2.75282158317873	12	-1-012
#3875A7	16	16	-0.904033041788146	2.75510204081633	12	-1-012
#3875A7	16	16	-0.795918367346939	2.77155427388347	12	-1-012
#3875A7	16	16	-0.673469387755102	2.78752587991718	12	-1-012
#3875A7	16	16	-0.551020408163265	2.80083555161195	12	-1-012
#3875A7	16	16	-0.428571428571429	2.81148328896776	12	-1-012
#3875A7	16	16	-0.306122448979592	2.81946909198462	12	-1-012
#3875A7	16	16	-0.183673469387755	2.82479296066253	12	-1-012
#3875A7	16	16	-0.0612244897959187	2.82745489500148	12	-1-012
#3875A7	16	16	0.0612244897959182	2.82745489500148	12	-1-012
#3875A7	16	16	0.183673469387755	2.82479296066253	12	-1-012
#3875A7	16	16	0.306122448979592	2.81946909198462	12	-1-012
#3875A7	16	16	0.428571428571428	2.81148328896776	12	-1-012
#3875A7	16	16	0.551020408163265	2.80083555161195	12	-1-012
#3875A7	16	16	0.673469387755102	2.78752587991718	12	-1-012
#3875A7	16	16	0.795918367346939	2.77155427388347	12	-1-012
#3875A7	16	16	0.904033041788146	2.75510204081633	12	-1-012
#3875A7	16	16	0.918367346938775	2.75282158317873	12	-1-012
#3875A7	16	16	1.04081632653061	2.73055813234385	12	-1-012
#3875A7	16	16	1.16326530612245	2.70551175015461	12	-1-012
#3875A7	16	16	1.28571428571429	2.67768243661101	12	-1-012
#3875A7	16	16	1.40816326530612	2.64707019171305	12	-1-012
#3875A7	16	16	1.46102607709751	2.63265306122449	12	-1-012
#3875A7	16	16	1.53061224489796	2.61277129899579	12	-1-012
#3875A7	16	16	1.6530612244898	2.57487042436022	12	-1-012
#3875A7	16	16	1.77551020408163	2.53405409782961	12	-1-012
#3875A7	16	16	1.84229024943311	2.51020408163265	12	-1-012
#3875A7	16	16	1.89795918367347	2.48932823129252	12	-1-012
#3875A7	16	16	2.02040816326531	2.44034863945578	12	-1-012
#3875A7	16	16	2.14285714285714	2.38830782312925	12	-1-012
#3875A7	16	16	2.14408541194256	2.38775510204082	12	-1-012
#3875A7	16	16	2.26530612244898	2.33033476548514	12	-1-012
#3875A7	16	16	2.38775510204082	2.26911027568922	12	-1-012
#3875A7	16	16	2.39498299319728	2.26530612244898	12	-1-012
#3875A7	16	16	2.51020408163265	2.20129440665155	12	-1-012
#3875A7	16	16	2.61038224813735	2.14285714285714	12	-1-012
#3875A7	16	16	2.63265306122449	2.12910164065626	12	-1-012
#3875A7	16	16	2.75510204081633	2.04986994797919	12	-1-012
#3875A7	16	16	2.79865424430642	2.02040816326531	12	-1-012
#3875A7	16	16	2.87755102040816	1.96370110544218	12	-1-012
#3875A7	16	16	2.96520691609977	1.89795918367347	12	-1-012
#3875A7	16	16	3	1.87012471655329	12	-1-012
#3E81B7	18	18	3	-2.12079831932773	13	-1-013
#3E81B7	18	18	2.96875	-2.14285714285714	13	-1-013
#3E81B7	18	18	2.87755102040816	-2.20365646258503	13	-1-013
#3E81B7	18	18	2.78105590062112	-2.26530612244898	13	-1-013
#3E81B7	18	18	2.75510204081633	-2.28101503759399	13	-1-013
#3E81B7	18	18	2.63265306122449	-2.35190655209452	13	-1-013
#3E81B7	18	18	2.56778425655977	-2.38775510204082	13	-1-013
#3E81B7	18	18	2.51020408163265	-2.41798469387755	13	-1-013
#3E81B7	18	18	2.38775510204082	-2.47920918367347	13	-1-013
#3E81B7	18	18	2.32250268528464	-2.51020408163265	13	-1-013
#3E81B7	18	18	2.26530612244898	-2.53607871720117	13	-1-013
#3E81B7	18	18	2.14285714285714	-2.58855685131195	13	-1-013
#3E81B7	18	18	2.03391356542617	-2.63265306122449	13	-1-013
#3E81B7	18	18	2.02040816326531	-2.63787105751391	13	-1-013
#3E81B7	18	18	1.89795918367347	-2.68239795918367	13	-1-013
#3E81B7	18	18	1.77551020408163	-2.72414192949907	13	-1-013
#3E81B7	18	18	1.67820699708455	-2.75510204081633	13	-1-013
#3E81B7	18	18	1.6530612244898	-2.76275510204082	13	-1-013
#3E81B7	18	18	1.53061224489796	-2.79736024844721	13	-1-013
#3E81B7	18	18	1.40816326530612	-2.82930346051464	13	-1-013
#3E81B7	18	18	1.28571428571429	-2.85858473824312	13	-1-013
#3E81B7	18	18	1.1984693877551	-2.87755102040816	13	-1-013
#3E81B7	18	18	1.16326530612245	-2.88488520408163	13	-1-013
#3E81B7	18	18	1.04081632653061	-2.9078443877551	13	-1-013
#3E81B7	18	18	0.918367346938775	-2.92825255102041	13	-1-013
#3E81B7	18	18	0.795918367346939	-2.94610969387755	13	-1-013
#3E81B7	18	18	0.673469387755102	-2.96141581632653	13	-1-013
#3E81B7	18	18	0.551020408163265	-2.97417091836735	13	-1-013
#3E81B7	18	18	0.428571428571428	-2.984375	13	-1-013
#3E81B7	18	18	0.306122448979592	-2.99202806122449	13	-1-013
#3E81B7	18	18	0.183673469387755	-2.99713010204082	13	-1-013
#3E81B7	18	18	0.0612244897959182	-2.99968112244898	13	-1-013
#3E81B7	18	18	-0.0612244897959187	-2.99968112244898	13	-1-013
#3E81B7	18	18	-0.183673469387755	-2.99713010204082	13	-1-013
#3E81B7	18	18	-0.306122448979592	-2.99202806122449	13	-1-013
#3E81B7	18	18	-0.428571428571429	-2.984375	13	-1-013
#3E81B7	18	18	-0.551020408163265	-2.97417091836735	13	-1-013
#3E81B7	18	18	-0.673469387755102	-2.96141581632653	13	-1-013
#3E81B7	18	18	-0.795918367346939	-2.94610969387755	13	-1-013
#3E81B7	18	18	-0.918367346938775	-2.92825255102041	13	-1-013
#3E81B7	18	18	-1.04081632653061	-2.9078443877551	13	-1-013
#3E81B7	18	18	-1.16326530612245	-2.88488520408163	13	-1-013
#3E81B7	18	18	-1.1984693877551	-2.87755102040816	13	-1-013
#3E81B7	18	18	-1.28571428571429	-2.85858473824312	13	-1-013
#3E81B7	18	18	-1.40816326530612	-2.82930346051464	13	-1-013
#3E81B7	18	18	-1.53061224489796	-2.79736024844721	13	-1-013
#3E81B7	18	18	-1.6530612244898	-2.76275510204082	13	-1-013
#3E81B7	18	18	-1.67820699708455	-2.75510204081633	13	-1-013
#3E81B7	18	18	-1.77551020408163	-2.72414192949907	13	-1-013
#3E81B7	18	18	-1.89795918367347	-2.68239795918367	13	-1-013
#3E81B7	18	18	-2.02040816326531	-2.63787105751391	13	-1-013
#3E81B7	18	18	-2.03391356542617	-2.63265306122449	13	-1-013
#3E81B7	18	18	-2.14285714285714	-2.58855685131195	13	-1-013
#3E81B7	18	18	-2.26530612244898	-2.53607871720117	13	-1-013
#3E81B7	18	18	-2.32250268528464	-2.51020408163265	13	-1-013
#3E81B7	18	18	-2.38775510204082	-2.47920918367347	13	-1-013
#3E81B7	18	18	-2.51020408163265	-2.41798469387755	13	-1-013
#3E81B7	18	18	-2.56778425655977	-2.38775510204082	13	-1-013
#3E81B7	18	18	-2.63265306122449	-2.35190655209452	13	-1-013
#3E81B7	18	18	-2.75510204081633	-2.28101503759399	13	-1-013
#3E81B7	18	18	-2.78105590062112	-2.26530612244898	13	-1-013
#3E81B7	18	18	-2.87755102040816	-2.20365646258503	13	-1-013
#3E81B7	18	18	-2.96875	-2.14285714285714	13	-1-013
#3E81B7	18	18	-3	-2.12079831932773	13	-1-013
#3E81B7	18	18	-3	2.12079831932773	14	-1-014
#3E81B7	18	18	-2.96875	2.14285714285714	14	-1-014
#3E81B7	18	18	-2.87755102040816	2.20365646258503	14	-1-014
#3E81B7	18	18	-2.78105590062112	2.26530612244898	14	-1-014
#3E81B7	18	18	-2.75510204081633	2.28101503759399	14	-1-014
#3E81B7	18	18	-2.63265306122449	2.35190655209452	14	-1-014
#3E81B7	18	18	-2.56778425655977	2.38775510204082	14	-1-014
#3E81B7	18	18	-2.51020408163265	2.41798469387755	14	-1-014
#3E81B7	18	18	-2.38775510204082	2.47920918367347	14	-1-014
#3E81B7	18	18	-2.32250268528464	2.51020408163265	14	-1-014
#3E81B7	18	18	-2.26530612244898	2.53607871720117	14	-1-014
#3E81B7	18	18	-2.14285714285714	2.58855685131195	14	-1-014
#3E81B7	18	18	-2.03391356542617	2.63265306122449	14	-1-014
#3E81B7	18	18	-2.02040816326531	2.63787105751391	14	-1-014
#3E81B7	18	18	-1.89795918367347	2.68239795918367	14	-1-014
#3E81B7	18	18	-1.77551020408163	2.72414192949907	14	-1-014
#3E81B7	18	18	-1.67820699708455	2.75510204081633	14	-1-014
#3E81B7	18	18	-1.6530612244898	2.76275510204082	14	-1-014
#3E81B7	18	18	-1.53061224489796	2.79736024844721	14	-1-014
#3E81B7	18	18	-1.40816326530612	2.82930346051464	14	-1-014
#3E81B7	18	18	-1.28571428571429	2.85858473824312	14	-1-014
#3E81B7	18	18	-1.1984693877551	2.87755102040816	14	-1-014
#3E81B7	18	18	-1.16326530612245	2.88488520408163	14	-1-014
#3E81B7	18	18	-1.04081632653061	2.9078443877551	14	-1-014
#3E81B7	18	18	-0.918367346938775	2.92825255102041	14	-1-014
#3E81B7	18	18	-0.795918367346939	2.94610969387755	14	-1-014
#3E81B7	18	18	-0.673469387755102	2.96141581632653	14	-1-014
#3E81B7	18	18	-0.551020408163265	2.97417091836735	14	-1-014
#3E81B7	18	18	-0.428571428571429	2.984375	14	-1-014
#3E81B7	18	18	-0.306122448979592	2.99202806122449	14	-1-014
#3E81B7	18	18	-0.183673469387755	2.99713010204082	14	-1-014
#3E81B7	18	18	-0.0612244897959187	2.99968112244898	14	-1-014
#3E81B7	18	18	0.0612244897959182	2.99968112244898	14	-1-014
#3E81B7	18	18	0.183673469387755	2.99713010204082	14	-1-014
#3E81B7	18	18	0.306122448979592	2.99202806122449	14	-1-014
#3E81B7	18	18	0.428571428571428	2.984375	14	-1-014
#3E81B7	18	18	0.551020408163265	2.97417091836735	14	-1-014
#3E81B7	18	18	0.673469387755102	2.96141581632653	14	-1-014
#3E81B7	18	18	0.795918367346939	2.94610969387755	14	-1-014
#3E81B7	18	18	0.918367346938775	2.92825255102041	14	-1-014
#3E81B7	18	18	1.04081632653061	2.9078443877551	14	-1-014
#3E81B7	18	18	1.16326530612245	2.88488520408163	14	-1-014
#3E81B7	18	18	1.1984693877551	2.87755102040816	14	-1-014
#3E81B7	18	18	1.28571428571429	2.85858473824312	14	-1-014
#3E81B7	18	18	1.40816326530612	2.82930346051464	14	-1-014
#3E81B7	18	18	1.53061224489796	2.79736024844721	14	-1-014
#3E81B7	18	18	1.6530612244898	2.76275510204082	14	-1-014
#3E81B7	18	18	1.67820699708455	2.75510204081633	14	-1-014
#3E81B7	18	18	1.77551020408163	2.72414192949907	14	-1-014
#3E81B7	18	18	1.89795918367347	2.68239795918367	14	-1-014
#3E81B7	18	18	2.02040816326531	2.63787105751391	14	-1-014
#3E81B7	18	18	2.03391356542617	2.63265306122449	14	-1-014
#3E81B7	18	18	2.14285714285714	2.58855685131195	14	-1-014
#3E81B7	18	18	2.26530612244898	2.53607871720117	14	-1-014
#3E81B7	18	18	2.32250268528464	2.51020408163265	14	-1-014
#3E81B7	18	18	2.38775510204082	2.47920918367347	14	-1-014
#3E81B7	18	18	2.51020408163265	2.41798469387755	14	-1-014
#3E81B7	18	18	2.56778425655977	2.38775510204082	14	-1-014
#3E81B7	18	18	2.63265306122449	2.35190655209452	14	-1-014
#3E81B7	18	18	2.75510204081633	2.28101503759399	14	-1-014
#3E81B7	18	18	2.78105590062112	2.26530612244898	14	-1-014
#3E81B7	18	18	2.87755102040816	2.20365646258503	14	-1-014
#3E81B7	18	18	2.96875	2.14285714285714	14	-1-014
#3E81B7	18	18	3	2.12079831932773	14	-1-014
#448DC6	20	20	-1.41397392290249	-3	15	-1-015
#448DC6	20	20	-1.53061224489796	-2.97084041950113	15	-1-015
#448DC6	20	20	-1.6530612244898	-2.93767715419501	15	-1-015
#448DC6	20	20	-1.77551020408163	-2.90196286848073	15	-1-015
#448DC6	20	20	-1.85362811791383	-2.87755102040816	15	-1-015
#448DC6	20	20	-1.89795918367347	-2.86309523809524	15	-1-015
#448DC6	20	20	-2.02040816326531	-2.82050428867199	15	-1-015
#448DC6	20	20	-2.14285714285714	-2.77525140490979	15	-1-015
#448DC6	20	20	-2.1943499622071	-2.75510204081633	15	-1-015
#448DC6	20	20	-2.26530612244898	-2.72607452071738	15	-1-015
#448DC6	20	20	-2.38775510204082	-2.67319882498454	15	-1-015
#448DC6	20	20	-2.47695578231293	-2.63265306122449	15	-1-015
#448DC6	20	20	-2.51020408163265	-2.61682053773891	15	-1-015
#448DC6	20	20	-2.63265306122449	-2.55559604794299	15	-1-015
#448DC6	20	20	-2.71931045145331	-2.51020408163265	15	-1-015
#448DC6	20	20	-2.75510204081633	-2.49051870748299	15	-1-015
#448DC6	20	20	-2.87755102040816	-2.42011054421769	15	-1-015
#448DC6	20	20	-2.93147675736962	-2.38775510204082	15	-1-015
#448DC6	20	20	-3	-2.34447726459005	15	-1-015
#448DC6	20	20	-3	2.34447726459005	16	-1-016
#448DC6	20	20	-2.93147675736962	2.38775510204082	16	-1-016
#448DC6	20	20	-2.87755102040816	2.42011054421769	16	-1-016
#448DC6	20	20	-2.75510204081633	2.49051870748299	16	-1-016
#448DC6	20	20	-2.71931045145331	2.51020408163265	16	-1-016
#448DC6	20	20	-2.63265306122449	2.55559604794299	16	-1-016
#448DC6	20	20	-2.51020408163265	2.61682053773891	16	-1-016
#448DC6	20	20	-2.47695578231293	2.63265306122449	16	-1-016
#448DC6	20	20	-2.38775510204082	2.67319882498454	16	-1-016
#448DC6	20	20	-2.26530612244898	2.72607452071738	16	-1-016
#448DC6	20	20	-2.19434996220711	2.75510204081633	16	-1-016
#448DC6	20	20	-2.14285714285714	2.77525140490979	16	-1-016
#448DC6	20	20	-2.02040816326531	2.82050428867199	16	-1-016
#448DC6	20	20	-1.89795918367347	2.86309523809524	16	-1-016
#448DC6	20	20	-1.85362811791383	2.87755102040816	16	-1-016
#448DC6	20	20	-1.77551020408163	2.90196286848073	16	-1-016
#448DC6	20	20	-1.6530612244898	2.93767715419501	16	-1-016
#448DC6	20	20	-1.53061224489796	2.97084041950113	16	-1-016
#448DC6	20	20	-1.41397392290249	3	16	-1-016
#448DC6	20	20	1.41397392290249	-3	17	-1-017
#448DC6	20	20	1.53061224489796	-2.97084041950113	17	-1-017
#448DC6	20	20	1.6530612244898	-2.93767715419501	17	-1-017
#448DC6	20	20	1.77551020408163	-2.90196286848073	17	-1-017
#448DC6	20	20	1.85362811791383	-2.87755102040816	17	-1-017
#448DC6	20	20	1.89795918367347	-2.86309523809524	17	-1-017
#448DC6	20	20	2.02040816326531	-2.82050428867199	17	-1-017
#448DC6	20	20	2.14285714285714	-2.77525140490979	17	-1-017
#448DC6	20	20	2.1943499622071	-2.75510204081633	17	-1-017
#448DC6	20	20	2.26530612244898	-2.72607452071738	17	-1-017
#448DC6	20	20	2.38775510204082	-2.67319882498454	17	-1-017
#448DC6	20	20	2.47695578231293	-2.63265306122449	17	-1-017
#448DC6	20	20	2.51020408163265	-2.61682053773891	17	-1-017
#448DC6	20	20	2.63265306122449	-2.55559604794299	17	-1-017
#448DC6	20	20	2.71931045145331	-2.51020408163265	17	-1-017
#448DC6	20	20	2.75510204081633	-2.49051870748299	17	-1-017
#448DC6	20	20	2.87755102040816	-2.42011054421769	17	-1-017
#448DC6	20	20	2.93147675736962	-2.38775510204082	17	-1-017
#448DC6	20	20	3	-2.34447726459005	17	-1-017
#448DC6	20	20	3	2.34447726459005	18	-1-018
#448DC6	20	20	2.93147675736962	2.38775510204082	18	-1-018
#448DC6	20	20	2.87755102040816	2.42011054421769	18	-1-018
#448DC6	20	20	2.75510204081633	2.49051870748299	18	-1-018
#448DC6	20	20	2.71931045145331	2.51020408163265	18	-1-018
#448DC6	20	20	2.63265306122449	2.55559604794299	18	-1-018
#448DC6	20	20	2.51020408163265	2.61682053773891	18	-1-018
#448DC6	20	20	2.47695578231293	2.63265306122449	18	-1-018
#448DC6	20	20	2.38775510204082	2.67319882498454	18	-1-018
#448DC6	20	20	2.26530612244898	2.72607452071738	18	-1-018
#448DC6	20	20	2.19434996220711	2.75510204081633	18	-1-018
#448DC6	20	20	2.14285714285714	2.77525140490979	18	-1-018
